"ID","Name","Location","AutoBegin","AutoResult","RoundNumber","WaitingRound","SlotConditions","OriginalConfigPath"
"5000307","欲望与爱情","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""妻子"":1,""is"":2000772,""法拉杰"":1}","data/config/rite/5000307.json"
"5000308","见……？","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: any={""is"":2000767,""type"":""sudan""}","data/config/rite/5000308.json"
"5000309","欲望与子嗣","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""妻子"":1,""is"":2000082,""all"":{""法拉杰"":1,""rare"":4}}","data/config/rite/5000309.json"
"5000310","欲望与代价","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""is"":2000772}","data/config/rite/5000310.json"
"5000311","弃用","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1","data/config/rite/5000311.json"
"5000312","见贤者","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: any={""type"":""char"",""all"":{""type"":""item"",""any"":{""is"":2000761}}}","data/config/rite/5000312.json"
"5000313","一次纵欲的尝试","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, !怪物=1, !动物=1, !食客=1, !is=2001182","data/config/rite/5000313.json"
"5000314","见聪明人","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, !怪物=1, !动物=1","data/config/rite/5000314.json"
"5000315","见坏人","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, !怪物=1, !动物=1","data/config/rite/5000315.json"
"5000316","见蠢人","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, !怪物=1, !动物=1","data/config/rite/5000316.json"
"5000317","囤积之乐","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, all={""!is"":2000022,""!法拉杰"":1}, !动物=1, !怪物=1","data/config/rite/5000317.json"
"5000318","花费之乐","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, !怪物=1, !动物=1","data/config/rite/5000318.json"
"5000319","见讨厌钱的人","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, !怪物=1, !动物=1","data/config/rite/5000319.json"
"5000320","体验品位","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""is"":2000019,""妻子"":1,""主角"":1}","data/config/rite/5000320.json"
"5000321","见证得利","自宅:[2,12]","0","0","5","0","s1: type=char, 小筹=1 / s2: type=char, any={""is"":2000014,""主角"":1} / s3: type=item, cost.金币==5","data/config/rite/5000321.json"
"5000322","浪费与浪漫","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""all"":{""is"":2000021,""!密教徒"":1},""is"":2000352,""主角"":1} / s3: type=item, cost.金币==5","data/config/rite/5000322.json"
"5000323","天降横财","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, 命运的羁绊=1 / s3: type=item, cost.金币=[10,50]","data/config/rite/5000323.json"
"5000324","见勇士","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""is"":2000292,""战斗>="":6}, !怪物=1, !动物=1","data/config/rite/5000324.json"
"5000325","见战利品","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""is"":2000369,""主角"":1}","data/config/rite/5000325.json"
"5000326","见证荣誉","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: any={""is"":2000065,""火焰大王"":1,""主角"":1}, type=char, !怪物=1, !动物=1","data/config/rite/5000326.json"
"5000327","有理想的人","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""法拉杰"":1,""is"":2000350,""all"":{""主角"":1,""!is"":2000861}}","data/config/rite/5000327.json"
"5000328","见奴隶","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""is"":2000114,""主角"":1}","data/config/rite/5000328.json"
"5000329","谋逆的思想","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: any={""is"":2010016}","data/config/rite/5000329.json"
"5000330","见幸存者","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""is"":2000013,""主角"":1}","data/config/rite/5000330.json"
"5000331","承担责任","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: any={""is"":2000195,""主角"":1}","data/config/rite/5000331.json"
"5000332","一次征服的行为","野外:[1,6]","0","0","1","3","s1: type=char, 小筹=1 / s2: is=2001186, 小筹征服=1 / s3: is=2001187, 小筹征服=1 / s4: is=2001188, 小筹征服=1","data/config/rite/5000332.json"
"5000333","见得利者","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""妻子"":1,""is"":2000056,""法拉杰"":1}","data/config/rite/5000333.json"
"5000334","见无形之刃","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""is"":2000460}","data/config/rite/5000334.json"
"5000335","杀戮的诀窍","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""is"":2000292}","data/config/rite/5000335.json"
"5000336","死如微尘","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""is"":2000197}","data/config/rite/5000336.json"
"5000337","生命与期盼","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""妻子"":1,""is"":2000005}","data/config/rite/5000337.json"
"5000338","废弃","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1","data/config/rite/5000338.json"
"5000339","生命的本能","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, any={""all"":{""is"":2000371,""!侧室"":1},""is"":2000369,""法拉杰"":1}","data/config/rite/5000339.json"
"5000340","生死之惧","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: type=char, !怪物=1, !动物=1","data/config/rite/5000340.json"
"5000341","如果有来生","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: any={""火焰大王"":1,""is"":2000461,""!动物"":1}, type=char, !怪物=1","data/config/rite/5000341.json"
"5000342","死亡轮回","自宅:[2,12]","0","0","1","0","s1: type=char, 小筹=1 / s2: any={""type"":""char""}, !is=2000461","data/config/rite/5000342.json"
"5000343","金币巡回","自宅:[2,12]","1","0","1","0","s1: type=char, 小筹=1","data/config/rite/5000343.json"
"5000344","心胜于物","自宅:[2,12]","1","0","1","0","s1: type=char, 小筹=1","data/config/rite/5000344.json"
"5000345","有趣的人类","自宅:[2,12]","1","0","1","0","s1: type=char, 小筹=1","data/config/rite/5000345.json"
"5000346","书库辖员","奇珍:13","1","0","7","0","s1: type=char, 小筹=1, 锁定小筹=1","data/config/rite/5000346.json"
"5000347","远方的歌","奇珍:14","1","0","7","0","s1: type=char, 小筹=1, 锁定小筹=1","data/config/rite/5000347.json"
"5000348","万和之弦","自宅:[2,12]","1","0","1","0","s1: type=char, 小筹=1","data/config/rite/5000348.json"
"5000349","镜之冠冕","自宅:[2,12]","1","0","1","0","s1: type=char, 小筹=1","data/config/rite/5000349.json"
"5000350","以人为镜","自宅:[2,12]","1","0","1","0","s1: type=char, 小筹=1","data/config/rite/5000350.json"
"5000351","废弃","自宅:[2,12]","1","0","1","0","s1: type=char, 小筹=1","data/config/rite/5000351.json"
"5000352","镜子的援军","野外:[1,6]","0","0","0","1","s1: type=char, 小筹=1, 锁定小筹=1 / s2: type=item, 部队=1 / s3: type=char, 主角=1","data/config/rite/5000352.json"
"5000353","此岸彼岸","自宅:[2,12]","0","0","1","1","s1: type=item, is=2001189, 正在阅读=1 / s2: type=char, !动物=1, !怪物=1, any={""is"":2000123,""智慧<"":3}","data/config/rite/5000353.json"
"5000501","阴森的宅邸","野外:9","0","0","1","0","s1: type=char, 主角=1 / s2: type=char / s3: any={""all"":{""type"":""sudan"",""杀戮"":1}} / s4: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000501.json"
"5000502","未解的凶案","野外:8","0","0","1","0","s1: type=char, any={""追随者"":1,""主角"":1} / s2: type=char / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000502.json"
"5000503","如何安息","野外:9","0","0","1","0","s1: type=char / s2: any={""is"":2000187}","data/config/rite/5000503.json"
"5000504","幕后真凶","上城区:[7,12]","0","0","1","0","s1: is=2000164 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: is=2000137","data/config/rite/5000504.json"
"5000505","宫廷处刑","宫廷:[2,6]","0","0","1","0","s1: is=2000164 / s2: type=sudan, 杀戮=1, f:rare-s1.rare<==0","data/config/rite/5000505.json"
"5000506","以神的名义","神殿区:[2,10]","0","0","1","0","s1: any={""is"":2000384,""type"":""char""}, !主角=1, !怪物=1, !动物=1 / s2: any={""type"":""char"",""is"":2000728}, !动物=1, !怪物=1","data/config/rite/5000506.json"
"5000507","夜的栖身地","黑街:[1,5]","0","0","1","0","s1: is=2000022 / s2: type=char, !s3=1 / s3: type=char, !s2=1 / s4: type=item, any={""cost.消耗品="":1,""!金币"":1,""is"":2000187}","data/config/rite/5000507.json"
"5000508","神圣的襄助","神殿区:[2,10]","0","0","1","0","s1: any={""all"":{""is"":2001071,""锁定祭司"":1}} / s2: is=2000185 / s3: type=char / s4: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000508.json"
"5000509","邪恶的线索","商业区:[10,19]","0","0","1","0","s1: type=char / s2: is=2000185 / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000509.json"
"5000511","无法追溯的罪行","黑街:[1,5]","0","0","1","0","s1: is=2000137","data/config/rite/5000511.json"
"5000512","为她们复仇","上城区:[7,12]","1","0","1","0","s1: 决斗标记=1, is=2000164 / s2: type=char, 决斗标记=1 / s3: type=sudan, 杀戮=1, f:rare-s1.rare<==0 / s4: type=item, cost.消耗品==1","data/config/rite/5000512.json"
"5000513","黑暗的召唤","黑街:[1,5]","1","0","1","0","s1: is=2000185 / s2: type=char, 主角=1 / s3: type=char / s4: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000513.json"
"5000514","拜铃耶","黑街:[1,5]","1","0","1","0","s1: is=2000022 / s2: type=char, 主角=1 / s3: type=sudan, any={""杀戮"":1,""纵欲"":1}, f:rare-s1.rare<==0","data/config/rite/5000514.json"
"5000515","白蜜琥珀宝珠","自宅:[2,12]","0","0","1","1","s1: is=2000187 / s2: type=char, 诅咒=1","data/config/rite/5000515.json"
"5000520","失落的珍宝","宫廷:[2,6]","0","0","0","14","s1: is=2000280","data/config/rite/5000520.json"
"5000521","安苏亚妃来访","自宅:[2,12]","1","0","1","0","s1: is=2000008 / s2: type=char, any={""主角"":1,""妻子"":1}, !s3=1 / s3: type=char, any={""主角"":1,""妻子"":1}, !s2=1 / s4: type=item, 思潮=1, any={""is"":2000541}","data/config/rite/5000521.json"
"5000522","安苏亚的请求I","宫廷:[2,6]","0","0","1","5","s1: is=2000008 / s2: is=2000287 / s3: type=item, cost.金币=10 / s4: type=char","data/config/rite/5000522.json"
"5000523","安苏亚的请求","宫廷:[2,6]","0","0","1","5","s1: is=2000008 / s2: is=2000287 / s3: type=item, cost.情报>==3, rare>==2 / s4: type=char","data/config/rite/5000523.json"
"5000524","安苏亚的请求","宫廷:[2,6]","0","0","1","5","s1: is=2000008 / s2: is=2000287 / s3: type=char / s4: any={""is"":2000283,""cost.金币"":10}","data/config/rite/5000524.json"
"5000525","静待时机","宫廷:[2,6]","0","0","1","0","s1: is=2000288 / s2: is=2000287 / s3: any={""is"":2000913} / s4: type=char","data/config/rite/5000525.json"
"5000526","复仇的伊始","宫廷:[2,6]","1","0","3","0","s1: is=2000008 / s2: is=2000024","data/config/rite/5000526.json"
"5000527","玉碎珠沉","宫廷:[2,6]","1","0","1","0","s1: is=2000008","data/config/rite/5000527.json"
"5000528","弑君（废弃）","宫廷:[2,6]","0","0","1","0","s1: is=2000024 / s2: is=2000012, !追随者=1 / s3: type=char, 反对>==1, !追随者=1 / s4: type=char, 反对>==1, !追随者=1","data/config/rite/5000528.json"
"5000529","弑君计划（废弃）","自宅:[2,12]","0","0","1","0","s1: is=2000289, 开启=1 / s2: type=item, is=2000281 / s3: 主角=1, type=char / s4: type=char","data/config/rite/5000529.json"
"5000531","搜寻提尔亚遗物","自宅:[2,12]","0","0","1","0","s1: is=2000005 / s2: type=item, cost.金币=10 / s3: type=char / s4: type=item, 思潮=1","data/config/rite/5000531.json"
"5000532","弑君计划（废弃）","自宅:[2,12]","0","0","1","0","s1: is=2000289, 开启=1 / s2: type=item, is=2000281 / s3: 主角=1, type=char / s4: type=char","data/config/rite/5000532.json"
"5000550","爱的伪证","宫廷:[2,6]","0","0","0","7","s1: is=2000290","data/config/rite/5000550.json"
"5000551","勇武的证明","野外:[9,14]","0","0","0","7","s1: 主角=1, type=char / s2: type=item, cost.消耗品==1","data/config/rite/5000551.json"
"5000552","萨达尔尼来访","自宅:[2,12]","1","0","1","0","s1: is=2000009 / s2: type=char, any={""主角"":1,""妻子"":1}, !s3=1 / s3: type=char, any={""主角"":1,""妻子"":1}, !s2=1","data/config/rite/5000552.json"
"5000553","欢愉的代价","宫廷:[2,6]","0","0","1","1","s1: is=2000024 / s2: type=char, 主角=1 / s3: type=sudan, 杀戮=1, rare==4","data/config/rite/5000553.json"
"5000554","无名的暗杀","自宅:[2,12]","0","0","1","1","s1: is=2000342 / s2: type=char, 主角=1 / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000554.json"
"5000555","无名的暗杀","自宅:[2,12]","0","0","1","1","s1: is=2000342 / s2: type=char, 主角=1 / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000555.json"
"5000556","无名的暗杀","自宅:[2,12]","0","0","1","1","s1: is=2000342 / s2: type=char, 主角=1 / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000556.json"
"5000557","无名的暗杀","自宅:[2,12]","0","0","1","1","s1: is=2000342 / s2: type=char, 主角=1 / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000557.json"
"5000558","保守秘密","自宅:[2,12]","0","0","1","0","s1: is=2000176 / s2: is=2000174, !s3=1 / s3: is=2000174, !s2=1","data/config/rite/5000558.json"
"5000559","潜入篡改","宫廷:[2,6]","0","0","1","0","s1: type=char, any={""主角"":1,""追随者"":1} / s2: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000559.json"
"5000560","贿赂主管","宫廷:[2,6]","0","0","1","0","s1: is=2000291 / s2: type=item, cost.金币=15","data/config/rite/5000560.json"
"5000561","消除隐患","自宅:[2,12]","0","0","1","0","s1: is=2000176 / s2: is=2000285","data/config/rite/5000561.json"
"5000562","真正的报偿","宫廷:[2,6]","0","0","1","0","s1: is=2000009 / s2: type=char, any={""主角"":1,""is"":2000019} / s3: any={""is"":2000283,""cost.金币"":10} / s4: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000562.json"
"5000563","貌合神离","宫廷:[2,6]","0","0","1","0","s1: is=2000009 / s2: type=char, 主角=1","data/config/rite/5000563.json"
"5000564","私情与背叛（废弃）","野外:[9,14]","0","0","0","0","s1: is=2000012 / s2: type=char, 主角=1","data/config/rite/5000564.json"
"5000565","不留后患","野外:[9,14]","0","0","1","0","s1: is=2000012 / s2: type=char / s3: type=sudan, 杀戮=1, f:rare-s1.rare<==0","data/config/rite/5000565.json"
"5000566","一线生机","野外:[9,14]","0","0","1","0","s1: is=2000012 / s2: type=char / s3: any={""is"":2000412} / s4: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000566.json"
"5000567","最后的疯狂","自宅:[2,12]","0","0","1","0","s1: is=2000176 / s2: any={""is"":2000177}","data/config/rite/5000567.json"
"5000568","欢愉的代价","宫廷:[2,6]","0","0","1","1","s1: is=2000024 / s2: type=char, 主角=1 / s3: type=sudan, 杀戮=1, rare==4","data/config/rite/5000568.json"
"5000569","金子般的女人","宫廷:[2,6]","0","0","1","7","s1: is=2000010 / s2: type=item, cost.金币=30 / s3: type=item, 装备=1, 魅力=3 / s4: type=item, 奇珍=1","data/config/rite/5000569.json"
"5000570","迎接莎姬","自宅:[2,12]","0","0","1","3","s1: type=char, is=2000010 / s2: type=char","data/config/rite/5000570.json"
"5000571","欲望或野心","自宅:[2,12]","0","0","1","3","s1: type=char, is=2000010 / s2: type=char, 主角=1, !s3=1 / s3: type=char, 主角=1, !s2=1 / s4: any={""is"":2000848}","data/config/rite/5000571.json"
"5000572","黄金体验","自宅:[2,12]","0","0","1","3","s1: type=char, is=2000010 / s2: type=char, 主角=1 / s3: type=item, is=2000326, cost.疯狂=1","data/config/rite/5000572.json"
"5000573","净事阉奴","上城区:[7,12]","0","0","1","0","s1: type=char, any={""is"":2000019,""隐匿"":5} / s2: type=item, cost.金币=8 / s3: type=char, !贵族=1, 社交=5 / s4: type=item, is=2000416, cost.情报=1","data/config/rite/5000573.json"
"5000574","苏丹的私生活","上城区:[7,12]","0","0","1","0","s1: type=char, any={""is"":2000019,""隐匿"":5} / s2: type=item, cost.金币=8 / s3: type=char, !贵族=1, 社交=5 / s4: type=item, is=2000416, cost.情报=1","data/config/rite/5000574.json"
"5000575","书店偶遇","商业区:[4,5]","0","0","1","3","s1: type=char, is=2001020 / s2: type=char / s3: type=item, cost.金币=5 / s4: type=item, cost.消耗品=1, !金币=1","data/config/rite/5000575.json"
"5000576","莎姬的噩梦","宫廷:[7,10]","0","0","1","1","s1: is=2001019 / s2: any={""is"":2000172,""all"":{""is"":2000913,""rare<"":4}} / s3: any={""is"":2000021,""all"":{""is"":2000913,""rare="":4}}","data/config/rite/5000576.json"
"5000577","苏丹的套子","商业区:[10,19]","0","0","3","0","s1: type=char, 生存>==5 / s2: type=char, 智慧>==5 / s3: type=char, 社交>==5 / s4: type=item, cost.金币=5","data/config/rite/5000577.json"
"5000578","狂乱的圣主","野外:[1,6]","1","0","1","0","s1: is=2001023 / s2: type=char, any={""追随者"":1,""主角"":1} / s3: type=char, !is=2000024, 贵族=1 / s4: is=2000545","data/config/rite/5000578.json"
"5000579","星神的契约","宫廷:[7,10]","0","0","1","1","s1: is=2001019 / s2: is=2001021 / s3: type=char, !食客=1 / s4: type=char","data/config/rite/5000579.json"
