file,line,method,discovery_reason,status,text
ui/map_controller.gd,163,get_position,visual_literal,UNREVIEWED,"{""node"": ""Harem"", ""location"": ""后宫"", ""position"": Vector2(-1238, 263), ""size"": Vector2(800, 500), ""active"": false, ""rite_positions"": [Vector2(158, 17), Vector2(41, 59)]},"
ui/map_controller.gd,164,get_position,visual_literal,UNREVIEWED,"{""node"": ""End"", ""location"": ""结局"", ""position"": Vector2(-1238, 263), ""size"": Vector2(800, 500), ""active"": true, ""rite_positions"": [Vector2(-904, -731), Vector2(1976, 478), Vector2(0, -500), Vector2(830, -429), Vector2(1185, -32), Vector2(533, 292), Vector2(673, 138), Vector2(3038, 148), Vector2(1102, -170), Vector2(726, -870), Vector2(554, -194), Vector2(900, 539), Vector2(1488, 1447), Vector2(1096, -489), Vector2(282, 464), Vector2(2774, 705), Vector2(2532, 748), Vector2(1523, -859), Vector2(997, 1782), Vector2(1546, 1627)]},"
ui/map_controller.gd,165,get_position,visual_literal,UNREVIEWED,"{""node"": ""Uptown"", ""location"": ""上城区"", ""position"": Vector2(-65, 768), ""size"": Vector2(723, 383), ""active"": true, ""asset"": ""Uptown.png"", ""rite_positions"": [Vector2(-675, -754), Vector2(-995, -706), Vector2(-764, -863), Vector2(-445, -864), Vector2(-580, -635), Vector2(-907, -588), Vector2(19, 56), Vector2(409, -136), Vector2(398, -2), Vector2(-36, -78), Vector2(386, 143), Vector2(482, -267)]},"
ui/map_controller.gd,166,get_position,visual_literal,UNREVIEWED,"{""node"": ""Downtown"", ""location"": ""商业区"", ""position"": Vector2(-121, -133), ""size"": Vector2(800, 500), ""active"": true, ""asset"": ""Downtown_1.png"", ""rite_positions"": [Vector2(-232, -383), Vector2(95, -238), Vector2(4, 8), Vector2(74, 131), Vector2(-92, -108), Vector2(194, -113), Vector2(-269, -11), Vector2(284, 1), Vector2(261, 397), Vector2(337, -503)]},"
ui/map_controller.gd,176,get_position,constant;visual_literal,UNREVIEWED,"const RITE_PIN_ICON_SIZE := Vector2(123.0, 133.0)"
ui/map_controller.gd,177,get_position,constant;visual_literal,UNREVIEWED,"const RITE_PIN_ICON_ANCHORED_POSITION := Vector2(0.0, -17.6)"
ui/map_controller.gd,178,get_position,constant;visual_literal,UNREVIEWED,"const RITE_PIN_ICON_PIVOT := Vector2(0.5, 0.0)"
ui/map_controller.gd,179,get_position,constant;visual_literal,UNREVIEWED,"const RITE_CARD_BOUND_SIZE := Vector2(123.0, 133.0)"
ui/map_controller.gd,180,get_position,constant;visual_literal,UNREVIEWED,"const RITE_CARD_BOUND_ANCHORED_POSITION := Vector2(0.0, -18.0)"
ui/map_controller.gd,181,get_position,constant;visual_literal,UNREVIEWED,"const RITE_CARD_BOUND_PIVOT := Vector2(0.5, 0.0)"
ui/map_controller.gd,186,get_position,constant;visual_literal,UNREVIEWED,"const RITE_CARD_BOUND_CENTER_OFFSET := Vector2(0.0, 48.5)"
ui/map_controller.gd,187,get_position,constant;visual_literal,UNREVIEWED,"const RITE_CARD_BOUND_EXTENTS := Vector2(61.5, 66.5)"
ui/map_controller.gd,195,get_position,constant;visual_literal,UNREVIEWED,"const RITE_CARD_BG_BOUNDS := Rect2(Vector2(-2457.0, -1145.8), Vector2(4914.0, 2576.4))"
ui/map_controller.gd,308,refresh_context,declared_gap,UNREVIEWED,## deeply-authored particle hierarchy and remains explicitly unported.
ui/map_controller.gd,382,_play_think_animation,visual_literal,UNREVIEWED,"front.scale = Vector2(0.96, 0.96)"
ui/map_controller.gd,383,_play_think_animation,motion,UNREVIEWED,var tween := create_tween()
ui/map_controller.gd,384,_play_think_animation,motion,UNREVIEWED,tween.set_trans(Tween.TRANS_QUAD).set_ease(Tween.EASE_OUT)
ui/map_controller.gd,385,_play_think_animation,motion,UNREVIEWED,"tween.tween_property(front, ""rotation"", 0.0, 0.18)"
ui/map_controller.gd,386,_play_think_animation,motion,UNREVIEWED,"tween.parallel().tween_property(front, ""scale"", Vector2.ONE, 0.22)"
ui/map_controller.gd,387,_play_think_animation,motion,UNREVIEWED,"tween.tween_property(front, ""rotation"", -0.018, 0.12)"
ui/map_controller.gd,388,_play_think_animation,motion,UNREVIEWED,"tween.tween_property(front, ""rotation"", 0.0, 0.12)"
ui/map_controller.gd,394,_set_think_drop_highlight,visual_literal,UNREVIEWED,"_think_drop_zone.self_modulate = Color(""#ffe7a6"") if highlighted else Color.WHITE"
ui/map_controller.gd,413,_layout,visual_literal,UNREVIEWED,"var source_position: Vector2 = spec[""position""]"
ui/map_controller.gd,417,_layout,visual_literal,UNREVIEWED,location.position = (center - location.size * 0.5).round()
ui/map_controller.gd,423,_layout,visual_literal,UNREVIEWED,"art.position = location.size * 0.5 + Vector2(offset.x, -offset.y) * _map_scale() - art.size * 0.5"
ui/map_controller.gd,426,_layout,visual_literal,UNREVIEWED,"_think_drop_zone.size = Vector2(400, 704) * k"
ui/map_controller.gd,427,_layout,visual_literal,UNREVIEWED,"_think_drop_zone.position = Vector2(0, size.y - 704 * k)"
ui/map_controller.gd,429,_layout,visual_literal,UNREVIEWED,"back.size = Vector2(388, 704) * k"
ui/map_controller.gd,431,_layout,visual_literal,UNREVIEWED,"front.size = Vector2(400, 700) * k"
ui/map_controller.gd,432,_layout,visual_literal,UNREVIEWED,"front.position = Vector2(0, 4 * k)"
ui/map_controller.gd,438,_map_local_to_canvas,visual_literal,UNREVIEWED,func _map_local_to_canvas(source_position: Vector2) -> Vector2:
ui/map_controller.gd,572,_create_rite_pin_line,visual_literal,UNREVIEWED,line.position = Vector2.ZERO
ui/map_controller.gd,578,_create_rite_pin_line,visual_literal,UNREVIEWED,"line.line_width = float(from_data.get(""width"", 0.0))"
ui/map_controller.gd,580,_create_rite_pin_line,visual_literal,UNREVIEWED,line.line_width = 5.0
ui/map_controller.gd,598,sample_rite_pin_line,motion,UNREVIEWED,"points.append(start.lerp(ending, t))"
ui/map_controller.gd,614,sample_rite_pin_line,motion,UNREVIEWED,## arrowLength behind the endpoint and wing separation is length*sin(angle).
ui/map_controller.gd,619,_rite_pin_line_arrow,visual_literal,UNREVIEWED,"var scale := minf(size.x / 3840.0, size.y / 2160.0)"
ui/map_controller.gd,626,_rite_pin_line_arrow,motion,UNREVIEWED,var wing_length := length * sin(deg_to_rad(angle_degrees))
ui/map_controller.gd,679,refresh_rite_cards,declared_gap,UNREVIEWED,"# special-rite offsets are a separate, still-unported Init branch."
ui/map_controller.gd,689,refresh_rite_cards,visual_literal,UNREVIEWED,"outline.modulate = Color(1, 1, 1, 0)"
ui/map_controller.gd,715,_build_rite_title,visual_literal,UNREVIEWED,"# Left=56, Title=PreferredWidth, Right=57, height=77; RiteShows.asset.]"
ui/map_controller.gd,722,_build_rite_title,visual_literal,UNREVIEWED,"var text_width := ceilf(font.get_string_size(title.text, HORIZONTAL_ALIGNMENT_LEFT, -1, title.get_theme_font_size(""font_size"")).x)"
ui/map_controller.gd,728,_build_rite_title,visual_literal,UNREVIEWED,"banner.size = Vector2(56 + text_width + 57, 77)"
ui/map_controller.gd,736,_build_rite_title,visual_literal,UNREVIEWED,"ending.position = Vector2(56 + text_width, 0)"
ui/map_controller.gd,737,_build_rite_title,visual_literal,UNREVIEWED,"ending.size = Vector2(57, 77)"
ui/map_controller.gd,740,_build_rite_title,visual_literal,UNREVIEWED,"title.position = Vector2(56, 0)"
ui/map_controller.gd,741,_build_rite_title,visual_literal,UNREVIEWED,"title.size = Vector2(text_width, 77)"
ui/map_controller.gd,753,_on_rite_title_size_changed,visual_literal,UNREVIEWED,"var width := ceilf(title.get_theme_font(""font"").get_string_size(title.text, HORIZONTAL_ALIGNMENT_LEFT, -1, title.get_theme_font_size(""font_size"")).x)"
ui/map_controller.gd,769,_rite_card_bound,visual_literal,UNREVIEWED,var width := banner.size.x + 61.5 if banner != null else 123.0
ui/map_controller.gd,770,_rite_card_bound,visual_literal,UNREVIEWED,"return Rect2(-61.5, -18, width, 133)"
ui/map_controller.gd,783,_layout_rite_pins,visual_literal,UNREVIEWED,"var source_position: Vector2 = source_positions.get(rite_id, Vector2.ZERO)"
ui/map_controller.gd,800,_layout_rite_pin,visual_literal,UNREVIEWED,"func _layout_rite_pin(pin: Control, source_position: Vector2) -> void:"
ui/map_controller.gd,804,_layout_rite_card,visual_literal,UNREVIEWED,"func _layout_rite_card(card: Control, source_position: Vector2) -> void:"
ui/map_controller.gd,808,_layout_rite_card,visual_literal,UNREVIEWED,var source_scale := Vector2.ONE * _map_scale()
ui/map_controller.gd,811,_layout_rite_card,visual_literal,UNREVIEWED,"banner.position = Vector2(61.5, 23.5) * source_scale"
ui/map_controller.gd,814,_layout_rite_card,visual_literal,UNREVIEWED,"outline.size = Vector2(152, 208) * _map_scale()"
ui/map_controller.gd,815,_layout_rite_card,visual_literal,UNREVIEWED,"outline.position = Vector2(-14.5, -69.4) * _map_scale()"
ui/map_controller.gd,818,_layout_map_rect,visual_literal,UNREVIEWED,"func _layout_map_rect(view: Control, source_position: Vector2, rect_size: Vector2, anchored_position: Vector2, pivot: Vector2) -> void:"
ui/map_controller.gd,819,_layout_map_rect,visual_literal,UNREVIEWED,var source_scale := Vector2.ONE * _map_scale()
ui/map_controller.gd,826,_layout_map_rect,visual_literal,UNREVIEWED,"view.position = (root + Vector2(source_top_left.x * source_scale.x, -source_top_left.y * source_scale.y)).round()"
ui/map_controller.gd,954,resolve_rite_card_pair_position,visual_literal,UNREVIEWED,"static func resolve_rite_card_pair_position(fixed_root: Vector2, moved_root: Vector2, fixed_bound: Rect2 = Rect2(-61.5, -18, 123, 133), moved_bound: Rect2 = Rect2(-61.5, -18, 123, 133)) -> Vector2:"
ui/map_controller.gd,1038,_draw,visual_literal,UNREVIEWED,var world_scale := size.y / (CAMERA_HALF_HEIGHT * 2.0)
ui/map_controller.gd,1039,_draw,visual_literal,UNREVIEWED,"var table_size := Vector2(4896, 2947) * 2.0 * world_scale"
ui/map_controller.gd,1040,_draw,visual_literal,UNREVIEWED,"draw_texture_rect(TABLE_TEXTURE, Rect2(_world_to_canvas(Vector2.ZERO) - table_size * 0.5, table_size), false)"
ui/map_controller.gd,1042,_draw,visual_literal,UNREVIEWED,"var map_size := Vector2(4095, 2147) * 1.5 * world_scale"
ui/map_controller.gd,1043,_draw,visual_literal,UNREVIEWED,"draw_texture_rect(map_texture, Rect2(_world_to_canvas(Vector2.ZERO) - map_size * 0.5, map_size), false)"
ui/map_controller.gd,1056,_draw,motion,UNREVIEWED,var _hint_tween: Tween
ui/map_controller.gd,1061,set_satisfied_hint,motion,UNREVIEWED,if _hint_tween != null and _hint_tween.is_valid():
ui/map_controller.gd,1062,set_satisfied_hint,motion,UNREVIEWED,_hint_tween.kill()
ui/map_controller.gd,1063,set_satisfied_hint,motion,UNREVIEWED,_hint_tween = null
ui/map_controller.gd,1073,set_satisfied_hint,motion,UNREVIEWED,_hint_tween = create_tween()
ui/map_controller.gd,1074,set_satisfied_hint,motion,UNREVIEWED,"_hint_tween.tween_method(_set_hint_fade_in, 0.0, 1.0, 0.25)"
ui/map_controller.gd,1075,set_satisfied_hint,motion,UNREVIEWED,_hint_tween.tween_interval(0.5)
ui/map_controller.gd,1076,set_satisfied_hint,motion,UNREVIEWED,"_hint_tween.tween_method(_set_hint_fade_out, 0.0, 1.0, 0.25)"
ui/map_controller.gd,1077,set_satisfied_hint,motion,UNREVIEWED,_hint_tween.tween_callback(func(): satisfied_hint = false)
ui/map_controller.gd,1080,_set_hint_fade_in,motion,UNREVIEWED,"(get_node(""IconOutline"") as CanvasItem).modulate.a = smoothstep(0.0, 1.0, t)"
ui/map_controller.gd,1083,_set_hint_fade_out,motion,UNREVIEWED,"(get_node(""IconOutline"") as CanvasItem).modulate.a = 1.0 - smoothstep(0.0, 1.0, t)"
ui/over_new_after_story_item.gd,7,<file>,constant;visual_literal,UNREVIEWED,"const ITEM_SIZE := Vector2(1000, 1900)"
ui/over_new_after_story_item.gd,41,_build_surface,visual_literal,UNREVIEWED,_icon.position = Vector2.ZERO
ui/over_new_after_story_item.gd,42,_build_surface,visual_literal,UNREVIEWED,"_icon.size = Vector2(1000, 1028)"
ui/over_new_after_story_item.gd,50,_build_surface,visual_literal,UNREVIEWED,"_scroll.position = Vector2(0, 1028)"
ui/over_new_after_story_item.gd,51,_build_surface,visual_literal,UNREVIEWED,"_scroll.size = Vector2(1000, 872)"
ui/over_new_after_story_item.gd,57,_build_surface,visual_literal,UNREVIEWED,"text.custom_minimum_size = Vector2(980, 872)"
ui/over_new_after_story_item.gd,73,set_zoom_layout,visual_literal,UNREVIEWED,"_icon.position = Vector2(width - 471.0, 436.0)"
ui/over_new_after_story_item.gd,74,set_zoom_layout,visual_literal,UNREVIEWED,"_icon.size = Vector2(471, 1028)"
ui/over_new_after_story_item.gd,75,set_zoom_layout,visual_literal,UNREVIEWED,_scroll.position = Vector2.ZERO
ui/over_new_after_story_item.gd,76,set_zoom_layout,visual_literal,UNREVIEWED,"_scroll.size = Vector2(width - 471.0, 1900)"
ui/over_new_after_story_item.gd,78,set_zoom_layout,visual_literal,UNREVIEWED,_icon.position = Vector2.ZERO
ui/over_new_after_story_item.gd,79,set_zoom_layout,visual_literal,UNREVIEWED,"_icon.size = Vector2(width, 1028)"
ui/over_new_after_story_item.gd,80,set_zoom_layout,visual_literal,UNREVIEWED,"_scroll.position = Vector2(0, 1028)"
ui/over_new_after_story_item.gd,81,set_zoom_layout,visual_literal,UNREVIEWED,"_scroll.size = Vector2(width, 872)"
ui/over_new_after_story_item.gd,92,unbind,empty_body,UNREVIEWED,pass
ui/over_new_step2.gd,10,<file>,constant;visual_literal,UNREVIEWED,"const DESIGN_SPACE := Vector2(3840, 2160)"
ui/over_new_step2.gd,18,<file>,motion,UNREVIEWED,var _mask_group_tween: Tween
ui/over_new_step2.gd,24,setup,visual_literal,UNREVIEWED,position = Vector2.ZERO
ui/over_new_step2.gd,30,setup,visual_literal,UNREVIEWED,full_cg.position = Vector2.ZERO
ui/over_new_step2.gd,39,setup,visual_literal,UNREVIEWED,mask_group.position = Vector2.ZERO
ui/over_new_step2.gd,47,setup,visual_literal,UNREVIEWED,cg_mask.position = Vector2.ZERO
ui/over_new_step2.gd,63,set_animation_mask_alpha,motion,UNREVIEWED,"cg_mask.self_modulate.a = smoothstep(0.0, 1.0, value)"
ui/over_new_step2.gd,73,update_mask_canvas_group,motion,UNREVIEWED,if _mask_group_tween != null:
ui/over_new_step2.gd,74,update_mask_canvas_group,motion,UNREVIEWED,_mask_group_tween.kill()
ui/over_new_step2.gd,75,update_mask_canvas_group,motion,UNREVIEWED,_mask_group_tween = create_tween()
ui/over_new_step2.gd,76,update_mask_canvas_group,motion;visual_literal,UNREVIEWED,"_mask_group_tween.tween_property(mask_group, ""modulate:a"", 1.0, 5.0)"
ui/over_new_step2.gd,84,_build_over_title,visual_literal,UNREVIEWED,"over_title.position = Vector2(100, 1960)"
ui/over_new_step2.gd,85,_build_over_title,visual_literal,UNREVIEWED,"over_title.size = Vector2(100, 100)"
ui/over_new_step2.gd,90,_build_over_title,visual_literal,UNREVIEWED,"bg.position = Vector2(50, 0)"
ui/over_new_step2.gd,91,_build_over_title,visual_literal,UNREVIEWED,"bg.size = Vector2(4000, 100)"
ui/over_new_step2.gd,96,_build_over_title,visual_literal,UNREVIEWED,"board.position = Vector2(0, 10)"
ui/over_new_step2.gd,97,_build_over_title,visual_literal,UNREVIEWED,"board.size = Vector2(800, 80)"
ui/over_new_step2.gd,106,_build_over_title,visual_literal,UNREVIEWED,"border.position = Vector2(8, 10)"
ui/over_new_step2.gd,107,_build_over_title,visual_literal,UNREVIEWED,"border.size = Vector2(13, 80)"
ui/over_new_step2.gd,116,_build_over_title,visual_literal,UNREVIEWED,"title_row.position = Vector2(20, 0)"
ui/over_new_step2.gd,117,_build_over_title,visual_literal,UNREVIEWED,"title_row.size = Vector2(3960, 100)"
ui/over_new_step2.gd,124,_build_over_title,visual_literal,UNREVIEWED,"name_label.custom_minimum_size = Vector2(0, 80)"
ui/over_new_step2.gd,126,_build_over_title,visual_literal,UNREVIEWED,"name_label.add_theme_color_override(""font_color"", Color(1.0, 0.8126906, 0.0))"
ui/over_new_step2.gd,132,_build_over_title,visual_literal,UNREVIEWED,"npc_head_container.custom_minimum_size = Vector2(30, 100)"
ui/over_new_step2.gd,194,_build_npc_heads,visual_literal,UNREVIEWED,"item.custom_minimum_size = Vector2(100, 100)"
ui/over_new_step2.gd,195,_build_npc_heads,visual_literal,UNREVIEWED,"item.size = Vector2(100, 100)"
ui/over_new_step2.gd,199,_build_npc_heads,visual_literal,UNREVIEWED,"head.position = Vector2(4, -16)"
ui/over_new_step2.gd,200,_build_npc_heads,visual_literal,UNREVIEWED,"head.size = Vector2(92, 92)"
ui/over_new_step2_story.gd,11,<file>,constant;visual_literal,UNREVIEWED,"const DESIGN_SPACE := Vector2(3840, 2160)"
ui/over_new_step2_story.gd,12,<file>,constant;visual_literal,UNREVIEWED,"const STORY_VIEW_RECT := Rect2(2640, 200, 1050, 1760)"
ui/over_new_step2_story.gd,13,<file>,constant;visual_literal,UNREVIEWED,"const AFTER_STORY_RECT := Rect2(2790, 200, 1000, 1860)"
ui/over_new_step2_story.gd,14,<file>,constant;visual_literal,UNREVIEWED,"const STORY_JUMP_RECT := Rect2(3136, 1990, 44, 51)"
ui/over_new_step2_story.gd,15,<file>,constant;visual_literal,UNREVIEWED,"const ZOOM_RECT := Rect2(3547, 60, 93, 93)"
ui/over_new_step2_story.gd,16,<file>,constant,UNREVIEWED,const ITEM_WIDTH := 1000.0
ui/over_new_step2_story.gd,17,<file>,constant,UNREVIEWED,const PLAY_SPEED := 20.0
ui/over_new_step2_story.gd,18,<file>,constant,UNREVIEWED,const ZOOM_TIME := 0.1
ui/over_new_step2_story.gd,19,<file>,constant,UNREVIEWED,const ZOOM_SWITCH := 0.2
ui/over_new_step2_story.gd,20,<file>,constant;visual_literal,UNREVIEWED,"const BG_WIDTH_RANGE := Vector2(1707, 4800)"
ui/over_new_step2_story.gd,21,<file>,constant;visual_literal,UNREVIEWED,"const STORY_WIDTH_RANGE := Vector2(1050, 3540)"
ui/over_new_step2_story.gd,22,<file>,constant;visual_literal,UNREVIEWED,"const STORY_BLOCKER_WIDTH_RANGE := Vector2(1000, 3740)"
ui/over_new_step2_story.gd,23,<file>,constant;visual_literal,UNREVIEWED,"const AFTER_STORY_WIDTH_RANGE := Vector2(1000, 3740)"
ui/over_new_step2_story.gd,47,<file>,motion,UNREVIEWED,var _zoom_tween: Tween
ui/over_new_step2_story.gd,90,_build_surface,visual_literal,UNREVIEWED,"_bg.position = Vector2(2133, 0)"
ui/over_new_step2_story.gd,91,_build_surface,visual_literal,UNREVIEWED,"_bg.size = Vector2(1707, 2160)"
ui/over_new_step2_story.gd,109,_build_surface,visual_literal,UNREVIEWED,"content_root.custom_minimum_size = Vector2(1033, 520)"
ui/over_new_step2_story.gd,113,_build_surface,visual_literal,UNREVIEWED,"front.custom_minimum_size = Vector2(893, 300)"
ui/over_new_step2_story.gd,118,_build_surface,visual_literal,UNREVIEWED,"title.custom_minimum_size = Vector2(893, 180)"
ui/over_new_step2_story.gd,125,_build_surface,visual_literal,UNREVIEWED,"spacer.custom_minimum_size = Vector2(893, 40)"
ui/over_new_step2_story.gd,130,_build_surface,visual_literal,UNREVIEWED,"_story_text.custom_minimum_size = Vector2(893, 0)"
ui/over_new_step2_story.gd,136,_build_surface,visual_literal,UNREVIEWED,"_story_blocker.position = Vector2(2790, 200)"
ui/over_new_step2_story.gd,137,_build_surface,visual_literal,UNREVIEWED,"_story_blocker.size = Vector2(1000, 1760)"
ui/over_new_step2_story.gd,155,_build_after_story_surface,visual_literal,UNREVIEWED,_after_viewport.position = Vector2.ZERO
ui/over_new_step2_story.gd,156,_build_after_story_surface,visual_literal,UNREVIEWED,"_after_viewport.size = Vector2(1000, 1760)"
ui/over_new_step2_story.gd,165,_build_after_story_surface,visual_literal,UNREVIEWED,"_ops.position = Vector2(0, 1760)"
ui/over_new_step2_story.gd,166,_build_after_story_surface,visual_literal,UNREVIEWED,"_ops.size = Vector2(1000, 200)"
ui/over_new_step2_story.gd,168,_build_after_story_surface,visual_literal,UNREVIEWED,"_prev = _pager_button(""Prev"", Rect2(216, 13, 168, 156), ""page_left_0.png"")"
ui/over_new_step2_story.gd,171,_build_after_story_surface,visual_literal,UNREVIEWED,"_next = _pager_button(""Next"", Rect2(616, 13, 168, 156), ""page_right.png"")"
ui/over_new_step2_story.gd,174,_build_after_story_surface,visual_literal,UNREVIEWED,"_confirm = _pager_button(""Confirm"", Rect2(976, 110, 44, 51), ""jump.png"")"
ui/over_new_step2_story.gd,204,_init_after_story_items,visual_literal,UNREVIEWED,"item.position = Vector2(_items.size() * ITEM_WIDTH, -70)"
ui/over_new_step2_story.gd,207,_init_after_story_items,visual_literal,UNREVIEWED,"_after_content.size = Vector2(_items.size() * ITEM_WIDTH, 1900)"
ui/over_new_step2_story.gd,470,toggle_zoom,motion,UNREVIEWED,# DOTween drives Range to 1/0 over 0.1s and toggles Zoom only on completion.
ui/over_new_step2_story.gd,471,toggle_zoom,motion,UNREVIEWED,if _zoom_tween != null and _zoom_tween.is_running():
ui/over_new_step2_story.gd,474,toggle_zoom,motion,UNREVIEWED,_zoom_tween = create_tween()
ui/over_new_step2_story.gd,475,toggle_zoom,motion,UNREVIEWED,_zoom_tween.set_trans(Tween.TRANS_QUAD).set_ease(Tween.EASE_OUT)
ui/over_new_step2_story.gd,476,toggle_zoom,motion,UNREVIEWED,"_zoom_tween.tween_method(_apply_zoom_range, _zoom_range, target, ZOOM_TIME)"
ui/over_new_step2_story.gd,477,toggle_zoom,motion,UNREVIEWED,_zoom_tween.finished.connect(func(): _zoomed = not _zoomed)
ui/over_new_step2_story.gd,484,_apply_zoom_range,motion,UNREVIEWED,"var bg_width := lerpf(BG_WIDTH_RANGE.x, BG_WIDTH_RANGE.y, _zoom_range)"
ui/over_new_step2_story.gd,485,_apply_zoom_range,motion,UNREVIEWED,"var story_width := lerpf(STORY_WIDTH_RANGE.x, STORY_WIDTH_RANGE.y, _zoom_range)"
ui/over_new_step2_story.gd,486,_apply_zoom_range,motion,UNREVIEWED,"var blocker_width := lerpf(STORY_BLOCKER_WIDTH_RANGE.x, STORY_BLOCKER_WIDTH_RANGE.y, _zoom_range)"
ui/over_new_step2_story.gd,487,_apply_zoom_range,motion,UNREVIEWED,"var after_width := lerpf(AFTER_STORY_WIDTH_RANGE.x, AFTER_STORY_WIDTH_RANGE.y, _zoom_range)"
ui/over_node_view.gd,11,<file>,constant;visual_literal,UNREVIEWED,"const ROW_SIZE := Vector2(2301, 360)"
ui/over_node_view.gd,36,_build_surface,visual_literal,UNREVIEWED,"_place(_texture(""hightlight.png""), Rect2(677, -15.68, 1624, 360), ""highlight"")"
ui/over_node_view.gd,37,_build_surface,visual_literal,UNREVIEWED,"_place(_texture(""slash.png""), Rect2(0, 330, 2301, 30), ""footer"")"
ui/over_node_view.gd,43,_build_surface,visual_literal,UNREVIEWED,"_place(record, Rect2(1723, 104.82, 324, 140))"
ui/over_node_view.gd,46,_build_surface,visual_literal,UNREVIEWED,"_place_child(record, record_art, Rect2(Vector2.ZERO, record.size), ""Repeat"")"
ui/over_node_view.gd,51,_build_surface,visual_literal,UNREVIEWED,"_place_child(record, record_text, Rect2(49.3, 0, 208.6, 140), ""Text"")"
ui/over_node_view.gd,57,_build_surface,visual_literal,UNREVIEWED,"_place(delete, Rect2(2110.61, 95.82, 168, 158))"
ui/over_node_view.gd,60,_build_surface,visual_literal,UNREVIEWED,"_place_child(delete, delete_art, Rect2(Vector2.ZERO, delete.size), ""DeleteIcon"")"
ui/over_node_view.gd,63,_build_surface,visual_literal,UNREVIEWED,"_place(normal_icon, Rect2(13.6, 108.5, 312, 220), ""NomalIcon"")"
ui/over_node_view.gd,64,_build_surface,visual_literal,UNREVIEWED,"_place_child(normal_icon, _texture(""fail.png""), Rect2(Vector2.ZERO, normal_icon.size), ""Fail"")"
ui/over_node_view.gd,68,_build_surface,visual_literal,UNREVIEWED,"_place_child(normal_icon, victory_icon, Rect2(-14, -104, 340, 324), ""VictoryIcon"")"
ui/over_node_view.gd,73,_build_surface,visual_literal,UNREVIEWED,"_place_child(normal_icon, success_title, Rect2(56, 110.07, 200, 50), ""Success"")"
ui/over_node_view.gd,78,_build_surface,visual_literal,UNREVIEWED,"_place_child(normal_icon, dead_title, Rect2(56, 110.07, 200, 50), ""Dead"")"
ui/over_node_view.gd,82,_build_surface,visual_literal,UNREVIEWED,"_place(title_group, Rect2(411, 41.32, 1208.72, 80), ""TitleGroup"")"
ui/over_node_view.gd,85,_build_surface,visual_literal,UNREVIEWED,"title.custom_minimum_size = Vector2(0, 80)"
ui/over_node_view.gd,89,_build_surface,visual_literal,UNREVIEWED,"time.custom_minimum_size = Vector2(0, 80)"
ui/over_node_view.gd,95,_build_surface,visual_literal,UNREVIEWED,"_place(desc, Rect2(411, 148.24, 1159.18, 140.52), ""Desc"")"
ui/over_node_view.gd,106,_build_delete_confirm,visual_literal,UNREVIEWED,"_place(_delete_confirm, Rect2(2190.61, 249.82, 164, 80))"
ui/over_node_view.gd,113,_build_delete_confirm,visual_literal,UNREVIEWED,"_place(_delete_cancel, Rect2(2066.61, 250.82, 84, 79))"
ui/over_node_view.gd,140,_label,visual_literal,UNREVIEWED,"label.add_theme_color_override(""font_color"", Color(""#eadbb8""))"
ui/over_record_view.gd,8,<file>,constant;visual_literal,UNREVIEWED,"const PANEL_SIZE := Vector2(2500, 1960)"
ui/over_record_view.gd,9,<file>,constant;visual_literal,UNREVIEWED,"const ROW_SIZE := Vector2(2301, 360)"
ui/over_record_view.gd,10,<file>,constant,UNREVIEWED,const TOP_PADDING := 115.0
ui/over_record_view.gd,11,<file>,constant,UNREVIEWED,const ROW_SPACING := 15.0
ui/over_record_view.gd,46,_build_surface,visual_literal,UNREVIEWED,"_content.custom_minimum_size = Vector2(2301, TOP_PADDING)"
ui/over_record_view.gd,51,_build_surface,visual_literal,UNREVIEWED,"spacer.custom_minimum_size = Vector2(2301, TOP_PADDING)"
ui/point_shop_controller.gd,17,<file>,constant;visual_literal,UNREVIEWED,"const DESIGN_SPACE := Vector2(3840, 2160)"
ui/point_shop_controller.gd,54,_build_source_surface,visual_literal,UNREVIEWED,"_design.add_child(_texture_rect(""Background"", Rect2(Vector2.ZERO, DESIGN_SPACE), ""bg_6.png""))"
ui/point_shop_controller.gd,66,_layout_design,visual_literal,UNREVIEWED,"_design.scale = Vector2(view_size.x / DESIGN_SPACE.x, view_size.y / DESIGN_SPACE.y)"
ui/point_shop_controller.gd,72,_build_close,visual_literal,UNREVIEWED,"close.position = Vector2(3717.4, 45.6)"
ui/point_shop_controller.gd,73,_build_close,visual_literal,UNREVIEWED,"close.size = Vector2(80, 82)"
ui/point_shop_controller.gd,79,_build_close,visual_literal,UNREVIEWED,"close.add_child(_texture_rect(""x"", Rect2(18.5, 22.5, 43, 37), ""close_2.png""))"
ui/point_shop_controller.gd,85,_build_desc_group,visual_literal,UNREVIEWED,"group.position = Vector2(246, 230)"
ui/point_shop_controller.gd,86,_build_desc_group,visual_literal,UNREVIEWED,"group.size = Vector2(996.78, 1700)"
ui/point_shop_controller.gd,88,_build_desc_group,visual_literal,UNREVIEWED,"group.add_child(_texture_rect(""Title Icon"", Rect2(0, 0, 128, 118), ""icon_0.png""))"
ui/point_shop_controller.gd,89,_build_desc_group,visual_literal,UNREVIEWED,"group.add_child(_label(""Title"", _ui_text(""POINT_SHOP_TITLE"", ""命运商店""), Rect2(148, 0, 520, 120), 70))"
